exception_id,trade_id,account_id,customer_id,exception_reason,priority,exception_status,exception_amount,currency,created_ts,sla_due_ts,resolved_ts,case_owner,escalation_level,policy_id,policy_version_expected,source_system
EXC-0001806,TRD-00017690,ACC-0000794,CUST-000055,INSUFFICIENT_CASH,P4,PENDING_COUNTERPARTY,1402503.00,CAD,2026-06-25T15:27:38,2026-06-25T23:27:38,,OPS-043,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001807,TRD-00017011,ACC-0000800,CUST-000357,INSUFFICIENT_CASH,P3,IN_PROGRESS,3919322.15,USD,2026-06-12T14:28:56,2026-06-12T18:28:56,,OPS-033,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001808,TRD-00008592,ACC-0000012,CUST-000087,MARKET_CUTOFF_MISSED,P1,IN_PROGRESS,358043.42,EUR,2026-06-15T01:32:14,2026-06-15T02:32:14,,OPS-020,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001809,TRD-00005225,ACC-0000695,CUST-000142,MARKET_CUTOFF_MISSED,P3,RESOLVED,4405182.93,GBP,2026-05-12T18:21:11,2026-05-12T22:21:11,2026-05-13T00:35:11,OPS-031,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001810,TRD-00011300,ACC-0000171,CUST-000090,COUNTERPARTY_MISMATCH,P3,PENDING_COUNTERPARTY,7247537.32,USD,2026-07-02T23:04:48,2026-07-03T03:04:48,,OPS-074,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001811,TRD-00000488,ACC-0000072,CUST-000340,SSI_MISMATCH,P4,RESOLVED,2146608.84,USD,2026-06-11T10:57:18,2026-06-11T18:57:18,2026-06-11T19:47:18,OPS-032,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001812,TRD-00004057,ACC-0000781,CUST-000157,INSUFFICIENT_SECURITIES,P3,RESOLVED,4662196.21,USD,2026-01-08T13:04:52,2026-01-08T17:04:52,2026-01-08T17:55:52,OPS-001,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001813,TRD-00014650,ACC-0000046,CUST-000352,ACCOUNT_RESTRICTION,P3,PENDING_COUNTERPARTY,3986228.48,GBP,2026-06-22T21:46:07,2026-06-23T01:46:07,,OPS-004,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001814,TRD-00005985,ACC-0000902,CUST-000483,INSUFFICIENT_CASH,P2,OPEN,1311079.44,USD,2026-07-19T05:16:34,2026-07-19T07:16:34,,OPS-041,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001815,TRD-00012920,ACC-0000813,CUST-000153,ACCOUNT_RESTRICTION,P3,OPEN,4802342.01,EUR,2026-03-06T07:51:25,2026-03-06T11:51:25,,OPS-048,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001816,TRD-00018607,ACC-0000414,CUST-000376,INSUFFICIENT_SECURITIES,P4,IN_PROGRESS,4301810.58,USD,2026-06-27T04:56:54,2026-06-27T12:56:54,,OPS-051,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001817,TRD-00019338,ACC-0000185,CUST-000057,MARKET_CUTOFF_MISSED,P4,IN_PROGRESS,6394653.16,GBP,2026-05-25T21:47:15,2026-05-26T05:47:15,,OPS-018,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001818,TRD-00002042,ACC-0000771,CUST-000292,LATE_AFFIRMATION,P4,RESOLVED,1169600.65,USD,2026-06-06T02:53:50,2026-06-06T10:53:50,2026-06-06T11:12:50,OPS-045,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001819,TRD-00005537,ACC-0000298,CUST-000170,INSUFFICIENT_CASH,P4,OPEN,148697.11,USD,2026-07-03T12:44:36,2026-07-03T20:44:36,,OPS-065,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001820,TRD-00011043,ACC-0000378,CUST-000332,LATE_AFFIRMATION,P3,IN_PROGRESS,1003236.46,EUR,2026-07-20T11:38:26,2026-07-20T15:38:26,,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001821,TRD-00014609,ACC-0000510,CUST-000369,INSUFFICIENT_SECURITIES,P4,PENDING_COUNTERPARTY,10590846.85,CAD,2026-03-01T16:07:27,2026-03-02T00:07:27,,OPS-009,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001822,TRD-00003116,ACC-0000487,CUST-000031,COUNTERPARTY_MISMATCH,P3,OPEN,574670.59,EUR,2026-05-16T10:49:26,2026-05-16T14:49:26,,OPS-004,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001823,TRD-00009076,ACC-0000833,CUST-000295,COUNTERPARTY_MISMATCH,P4,PENDING_COUNTERPARTY,3337133.66,EUR,2026-06-30T00:45:42,2026-06-30T08:45:42,,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001824,TRD-00002201,ACC-0000153,CUST-000354,LATE_AFFIRMATION,P2,IN_PROGRESS,3981577.96,USD,2026-04-29T04:53:41,2026-04-29T06:53:41,,OPS-003,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001825,TRD-00007512,ACC-0000815,CUST-000154,SSI_MISMATCH,P3,IN_PROGRESS,2204036.11,USD,2026-04-24T22:20:51,2026-04-25T02:20:51,,OPS-041,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001826,TRD-00005909,ACC-0000837,CUST-000114,LATE_AFFIRMATION,P3,IN_PROGRESS,6216518.84,CAD,2026-03-21T23:24:25,2026-03-22T03:24:25,,OPS-047,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001827,TRD-00009894,ACC-0000025,CUST-000435,COUNTERPARTY_MISMATCH,P3,RESOLVED,3663424.70,CAD,2026-06-03T17:50:19,2026-06-03T21:50:19,2026-06-03T21:54:19,OPS-005,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001828,TRD-00011841,ACC-0000150,CUST-000118,LATE_AFFIRMATION,P4,IN_PROGRESS,4111830.31,USD,2026-07-07T23:04:05,2026-07-08T07:04:05,,OPS-067,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001829,TRD-00009878,ACC-0000953,CUST-000455,MARKET_CUTOFF_MISSED,P2,ESCALATED,423286.54,USD,2026-04-27T07:09:02,2026-04-27T09:09:02,,OPS-052,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001830,TRD-00018393,ACC-0000801,CUST-000032,LATE_AFFIRMATION,P2,PENDING_COUNTERPARTY,638485.92,USD,2026-03-25T18:11:22,2026-03-25T20:11:22,,OPS-004,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001831,TRD-00003416,ACC-0000248,CUST-000480,ACCOUNT_RESTRICTION,P2,RESOLVED,10962307.45,USD,2026-07-03T20:33:28,2026-07-03T22:33:28,2026-07-03T23:42:28,OPS-072,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001832,TRD-00011086,ACC-0000509,CUST-000349,MARKET_CUTOFF_MISSED,P3,ESCALATED,4028098.44,USD,2026-05-30T13:46:06,2026-05-30T17:46:06,,OPS-069,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001833,TRD-00010640,ACC-0000034,CUST-000260,INSUFFICIENT_CASH,P2,IN_PROGRESS,2678653.26,USD,2026-07-02T11:40:13,2026-07-02T13:40:13,,OPS-052,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001834,TRD-00015823,ACC-0000337,CUST-000106,INSUFFICIENT_CASH,P4,PENDING_COUNTERPARTY,340541.35,USD,2026-03-02T03:51:46,2026-03-02T11:51:46,,OPS-026,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001835,TRD-00016722,ACC-0000741,CUST-000283,LATE_AFFIRMATION,P2,ESCALATED,4746935.89,EUR,2026-03-27T23:24:12,2026-03-28T01:24:12,,OPS-069,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001836,TRD-00006515,ACC-0000959,CUST-000102,INSUFFICIENT_CASH,P3,IN_PROGRESS,699504.03,EUR,2026-01-26T09:25:43,2026-01-26T13:25:43,,OPS-035,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001837,TRD-00016878,ACC-0000309,CUST-000330,SSI_MISMATCH,P3,OPEN,3968268.18,USD,2026-04-30T08:29:59,2026-04-30T12:29:59,,OPS-027,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001838,TRD-00000774,ACC-0000824,CUST-000003,COUNTERPARTY_MISMATCH,P3,RESOLVED,1668450.48,USD,2026-06-19T03:06:23,2026-06-19T07:06:23,2026-06-19T07:49:23,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001839,TRD-00004621,ACC-0000651,CUST-000486,LATE_AFFIRMATION,P3,IN_PROGRESS,2484566.43,EUR,2026-06-19T12:30:00,2026-06-19T16:30:00,,OPS-066,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001840,TRD-00000043,ACC-0000940,CUST-000345,INSUFFICIENT_CASH,P3,IN_PROGRESS,2525946.66,USD,2026-03-07T15:09:00,2026-03-07T19:09:00,,OPS-052,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001841,TRD-00000701,ACC-0000052,CUST-000072,INSUFFICIENT_SECURITIES,P1,RESOLVED,5745435.23,SGD,2026-05-02T05:10:41,2026-05-02T06:10:41,2026-05-02T07:21:41,OPS-036,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001842,TRD-00005944,ACC-0000006,CUST-000031,ACCOUNT_RESTRICTION,P4,PENDING_COUNTERPARTY,976468.16,EUR,2026-06-23T06:43:15,2026-06-23T14:43:15,,OPS-049,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001843,TRD-00009556,ACC-0000539,CUST-000459,INSUFFICIENT_CASH,P3,RESOLVED,2437624.27,USD,2026-03-08T11:37:48,2026-03-08T15:37:48,2026-03-08T18:00:48,OPS-073,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001844,TRD-00017582,ACC-0000650,CUST-000457,MARKET_CUTOFF_MISSED,P3,OPEN,13129761.27,SGD,2026-06-02T14:24:32,2026-06-02T18:24:32,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001845,TRD-00014645,ACC-0000429,CUST-000032,COUNTERPARTY_MISMATCH,P3,ESCALATED,9582505.31,USD,2026-03-15T09:21:00,2026-03-15T13:21:00,,OPS-029,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001846,TRD-00019040,ACC-0000285,CUST-000412,COUNTERPARTY_MISMATCH,P2,RESOLVED,632034.60,USD,2026-07-01T04:30:10,2026-07-01T06:30:10,2026-07-01T07:07:10,OPS-051,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001847,TRD-00011504,ACC-0000294,CUST-000450,ACCOUNT_RESTRICTION,P1,PENDING_COUNTERPARTY,5539577.16,EUR,2026-06-29T19:38:58,2026-06-29T20:38:58,,OPS-028,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001848,TRD-00003287,ACC-0000440,CUST-000105,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,944705.93,CAD,2026-04-11T15:57:58,2026-04-11T19:57:58,,OPS-016,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001849,TRD-00008099,ACC-0000584,CUST-000500,MARKET_CUTOFF_MISSED,P2,PENDING_COUNTERPARTY,8668425.96,SGD,2026-05-22T08:28:23,2026-05-22T10:28:23,,OPS-009,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001850,TRD-00001274,ACC-0000780,CUST-000133,COUNTERPARTY_MISMATCH,P2,RESOLVED,193074.71,EUR,2026-07-09T10:07:18,2026-07-09T12:07:18,2026-07-09T11:41:18,OPS-051,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001851,TRD-00018445,ACC-0000719,CUST-000225,SSI_MISMATCH,P3,RESOLVED,7862024.63,AUD,2026-07-21T07:18:09,2026-07-21T11:18:09,2026-07-21T07:30:00,OPS-063,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001852,TRD-00019798,ACC-0000168,CUST-000233,LATE_AFFIRMATION,P3,RESOLVED,3413495.81,USD,2026-06-15T08:46:04,2026-06-15T12:46:04,2026-06-15T15:15:04,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001853,TRD-00000058,ACC-0000235,CUST-000463,MARKET_CUTOFF_MISSED,P4,RESOLVED,6026961.94,USD,2026-06-30T18:03:39,2026-07-01T02:03:39,2026-07-01T03:02:39,OPS-048,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001854,TRD-00001014,ACC-0000170,CUST-000365,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,5256866.00,USD,2026-04-25T07:30:58,2026-04-25T11:30:58,,OPS-005,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001855,TRD-00011131,ACC-0000100,CUST-000241,ACCOUNT_RESTRICTION,P2,RESOLVED,297867.59,CAD,2026-06-06T23:51:04,2026-06-07T01:51:04,2026-06-07T04:10:04,OPS-046,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001856,TRD-00014560,ACC-0000158,CUST-000226,INSUFFICIENT_SECURITIES,P2,IN_PROGRESS,167079.35,EUR,2026-02-09T16:08:12,2026-02-09T18:08:12,,OPS-068,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001857,TRD-00005658,ACC-0000564,CUST-000390,MARKET_CUTOFF_MISSED,P3,PENDING_COUNTERPARTY,5882208.94,JPY,2026-05-06T02:25:20,2026-05-06T06:25:20,,OPS-071,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001858,TRD-00002221,ACC-0000235,CUST-000463,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,4624815.55,USD,2026-03-14T07:13:47,2026-03-14T11:13:47,,OPS-023,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001859,TRD-00001186,ACC-0000714,CUST-000338,INSUFFICIENT_CASH,P4,IN_PROGRESS,1580123.39,EUR,2026-06-11T20:47:08,2026-06-12T04:47:08,,OPS-002,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001860,TRD-00015302,ACC-0000348,CUST-000454,SSI_MISMATCH,P3,RESOLVED,921836.66,USD,2026-05-30T16:09:03,2026-05-30T20:09:03,2026-05-30T20:12:03,OPS-034,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001861,TRD-00005402,ACC-0000031,CUST-000209,LATE_AFFIRMATION,P2,IN_PROGRESS,9731685.01,EUR,2026-04-17T19:38:54,2026-04-17T21:38:54,,OPS-050,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001862,TRD-00011312,ACC-0000483,CUST-000437,INSUFFICIENT_SECURITIES,P3,IN_PROGRESS,6649812.36,USD,2026-03-18T23:28:02,2026-03-19T03:28:02,,OPS-015,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001863,TRD-00019814,ACC-0000202,CUST-000366,INSUFFICIENT_CASH,P3,IN_PROGRESS,961153.38,USD,2026-05-16T09:27:16,2026-05-16T13:27:16,,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001864,TRD-00014164,ACC-0000061,CUST-000220,MARKET_CUTOFF_MISSED,P3,RESOLVED,2975525.69,CAD,2026-06-26T20:27:07,2026-06-27T00:27:07,2026-06-27T03:17:07,OPS-028,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001865,TRD-00010568,ACC-0000049,CUST-000452,INSUFFICIENT_CASH,P2,RESOLVED,3599776.04,USD,2026-07-10T21:06:26,2026-07-10T23:06:26,2026-07-11T01:50:26,OPS-040,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001866,TRD-00006038,ACC-0000044,CUST-000335,LATE_AFFIRMATION,P4,OPEN,347151.60,USD,2026-06-25T14:00:21,2026-06-25T22:00:21,,OPS-062,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001867,TRD-00002451,ACC-0000855,CUST-000123,SSI_MISMATCH,P2,RESOLVED,8596938.36,USD,2026-06-30T13:54:20,2026-06-30T15:54:20,2026-06-30T18:46:20,OPS-053,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001868,TRD-00017186,ACC-0000056,CUST-000353,LATE_AFFIRMATION,P3,OPEN,11171761.12,EUR,2026-04-29T05:08:21,2026-04-29T09:08:21,,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001869,TRD-00001842,ACC-0000705,CUST-000370,ACCOUNT_RESTRICTION,P3,OPEN,1808156.13,CAD,2026-06-19T04:51:46,2026-06-19T08:51:46,,OPS-060,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001870,TRD-00010386,ACC-0000533,CUST-000455,INSUFFICIENT_SECURITIES,P2,RESOLVED,9545357.93,USD,2026-03-22T01:44:03,2026-03-22T03:44:03,2026-03-22T06:22:03,OPS-048,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001871,TRD-00002927,ACC-0000347,CUST-000114,SSI_MISMATCH,P2,IN_PROGRESS,190178.68,CAD,2026-07-20T10:56:54,2026-07-20T12:56:54,,OPS-055,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001872,TRD-00015930,ACC-0000155,CUST-000158,SSI_MISMATCH,P3,IN_PROGRESS,7482379.36,USD,2026-07-10T17:08:27,2026-07-10T21:08:27,,OPS-033,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001873,TRD-00011815,ACC-0000157,CUST-000462,INSUFFICIENT_CASH,P3,RESOLVED,491140.00,CAD,2026-07-12T18:46:16,2026-07-12T22:46:16,2026-07-13T01:17:16,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001874,TRD-00000827,ACC-0000272,CUST-000369,MARKET_CUTOFF_MISSED,P3,PENDING_COUNTERPARTY,8422597.01,CAD,2026-06-15T03:55:21,2026-06-15T07:55:21,,OPS-043,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001875,TRD-00011195,ACC-0000062,CUST-000289,INSUFFICIENT_CASH,P2,ESCALATED,1475952.18,GBP,2026-07-03T14:31:43,2026-07-03T16:31:43,,OPS-001,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001876,TRD-00013503,ACC-0000886,CUST-000052,LATE_AFFIRMATION,P3,RESOLVED,3980000.44,CAD,2026-07-17T05:30:17,2026-07-17T09:30:17,2026-07-17T11:03:17,OPS-008,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001877,TRD-00011519,ACC-0000041,CUST-000352,SSI_MISMATCH,P1,RESOLVED,2142647.86,GBP,2026-03-07T00:19:43,2026-03-07T01:19:43,2026-03-07T01:07:43,OPS-001,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001878,TRD-00006840,ACC-0000977,CUST-000203,INSUFFICIENT_CASH,P3,OPEN,4764171.33,AUD,2026-07-12T12:45:43,2026-07-12T16:45:43,,OPS-072,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001879,TRD-00004932,ACC-0000328,CUST-000291,INSUFFICIENT_SECURITIES,P2,ESCALATED,4519548.79,USD,2026-06-12T02:35:04,2026-06-12T04:35:04,,OPS-009,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001880,TRD-00005578,ACC-0000028,CUST-000473,ACCOUNT_RESTRICTION,P3,RESOLVED,506216.11,GBP,2026-07-05T02:04:34,2026-07-05T06:04:34,2026-07-05T07:13:34,OPS-041,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001881,TRD-00013307,ACC-0000678,CUST-000456,MARKET_CUTOFF_MISSED,P4,RESOLVED,743176.88,USD,2026-04-03T19:05:53,2026-04-04T03:05:53,2026-04-04T03:45:53,OPS-003,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001882,TRD-00013611,ACC-0000868,CUST-000233,ACCOUNT_RESTRICTION,P3,OPEN,4637336.76,USD,2026-07-09T09:24:37,2026-07-09T13:24:37,,OPS-012,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001883,TRD-00001595,ACC-0000587,CUST-000129,INSUFFICIENT_CASH,P3,OPEN,8166748.93,USD,2026-07-01T16:14:53,2026-07-01T20:14:53,,OPS-017,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001884,TRD-00016247,ACC-0000100,CUST-000241,ACCOUNT_RESTRICTION,P3,PENDING_COUNTERPARTY,1032051.32,CAD,2026-07-11T19:01:57,2026-07-11T23:01:57,,OPS-028,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001885,TRD-00001306,ACC-0000307,CUST-000100,LATE_AFFIRMATION,P4,IN_PROGRESS,6634324.03,USD,2026-06-19T20:38:31,2026-06-20T04:38:31,,OPS-026,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001886,TRD-00002020,ACC-0000863,CUST-000374,INSUFFICIENT_CASH,P3,IN_PROGRESS,9028746.62,USD,2026-07-04T07:43:04,2026-07-04T11:43:04,,OPS-032,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001887,TRD-00017704,ACC-0000282,CUST-000128,INSUFFICIENT_CASH,P4,RESOLVED,4605555.98,CAD,2026-05-27T16:38:35,2026-05-28T00:38:35,2026-05-28T02:56:35,OPS-060,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001888,TRD-00014993,ACC-0000193,CUST-000383,SSI_MISMATCH,P1,OPEN,6608887.22,AUD,2026-07-09T06:35:58,2026-07-09T07:35:58,,OPS-075,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001889,TRD-00002229,ACC-0000410,CUST-000308,INSUFFICIENT_SECURITIES,P2,ESCALATED,3710390.44,USD,2026-05-25T12:40:05,2026-05-25T14:40:05,,OPS-069,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001890,TRD-00004103,ACC-0000014,CUST-000017,SSI_MISMATCH,P2,PENDING_COUNTERPARTY,1200258.82,EUR,2026-04-29T23:17:30,2026-04-30T01:17:30,,OPS-029,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001891,TRD-00016772,ACC-0000021,CUST-000440,MARKET_CUTOFF_MISSED,P4,ESCALATED,5295668.76,GBP,2026-07-20T19:58:52,2026-07-21T03:58:52,,OPS-036,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001892,TRD-00000880,ACC-0000071,CUST-000433,MARKET_CUTOFF_MISSED,P2,IN_PROGRESS,10199364.46,CAD,2026-05-31T16:31:05,2026-05-31T18:31:05,,OPS-047,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001893,TRD-00005688,ACC-0000180,CUST-000103,SSI_MISMATCH,P4,RESOLVED,11944043.27,USD,2026-06-14T17:31:56,2026-06-15T01:31:56,2026-06-15T01:53:56,OPS-048,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001894,TRD-00018830,ACC-0000635,CUST-000134,INSUFFICIENT_SECURITIES,P3,ESCALATED,6146539.42,JPY,2026-03-21T18:53:44,2026-03-21T22:53:44,,OPS-029,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001895,TRD-00000027,ACC-0000160,CUST-000316,SSI_MISMATCH,P3,ESCALATED,5901015.16,USD,2026-07-10T16:20:16,2026-07-10T20:20:16,,OPS-018,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001896,TRD-00019005,ACC-0000227,CUST-000082,LATE_AFFIRMATION,P4,OPEN,926184.98,EUR,2026-07-18T21:57:00,2026-07-19T05:57:00,,OPS-021,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001897,TRD-00000705,ACC-0000944,CUST-000443,MARKET_CUTOFF_MISSED,P1,IN_PROGRESS,1715251.81,SGD,2026-06-21T07:42:37,2026-06-21T08:42:37,,OPS-002,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001898,TRD-00004681,ACC-0000706,CUST-000014,COUNTERPARTY_MISMATCH,P3,IN_PROGRESS,4779018.39,USD,2026-07-15T06:21:44,2026-07-15T10:21:44,,OPS-069,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001899,TRD-00018797,ACC-0000207,CUST-000288,MARKET_CUTOFF_MISSED,P3,RESOLVED,513654.27,GBP,2026-04-22T17:01:51,2026-04-22T21:01:51,2026-04-22T21:02:51,OPS-019,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001900,TRD-00000375,ACC-0000299,CUST-000121,SSI_MISMATCH,P3,RESOLVED,5669968.20,GBP,2026-07-04T01:17:07,2026-07-04T05:17:07,2026-07-04T07:32:07,OPS-044,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001901,TRD-00000860,ACC-0000355,CUST-000005,INSUFFICIENT_SECURITIES,P1,RESOLVED,631713.52,USD,2026-07-18T22:48:30,2026-07-18T23:48:30,2026-07-19T01:48:30,OPS-027,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001902,TRD-00017292,ACC-0000226,CUST-000305,INSUFFICIENT_SECURITIES,P3,ESCALATED,4135201.39,GBP,2026-02-16T07:32:18,2026-02-16T11:32:18,,OPS-070,L2,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001903,TRD-00007701,ACC-0000658,CUST-000405,COUNTERPARTY_MISMATCH,P2,RESOLVED,1443030.29,USD,2026-04-15T05:28:55,2026-04-15T07:28:55,2026-04-15T09:02:55,OPS-073,L1,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
EXC-0001904,TRD-00006978,ACC-0000285,CUST-000412,INSUFFICIENT_SECURITIES,P4,IN_PROGRESS,1775824.42,USD,2026-07-17T00:45:20,2026-07-17T08:45:20,,OPS-050,NONE,POL-SET-001,3.0,SETTLEMENT_EXCEPTION_HUB
