account_id,customer_id,account_type,base_currency,market,country_code,open_date,account_status,risk_rating,maker_checker_required,access_scope,last_review_date
ACC-0000570,CUST-000160,CASH,JPY,TSE,JP,2025-03-19,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-08-21
ACC-0000571,CUST-000177,OMNIBUS,AUD,ASX,AU,2022-04-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-06
ACC-0000572,CUST-000314,SEGREGATED,USD,NASDAQ,US,2026-01-02,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-05
ACC-0000573,CUST-000207,SAFEKEEPING,USD,NYSE,US,2026-01-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-20
ACC-0000574,CUST-000387,SEGREGATED,USD,NYSE,US,2025-03-23,ACTIVE,HIGH,Y,OPS_STANDARD,2025-04-17
ACC-0000575,CUST-000053,PLEDGE,USD,NYSE,US,2021-03-26,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-01-23
ACC-0000576,CUST-000387,CASH,USD,NASDAQ,US,2025-08-13,CLOSED,HIGH,Y,OPS_STANDARD,2025-05-21
ACC-0000577,CUST-000442,PLEDGE,GBP,LSE,GB,2025-10-19,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-03-28
ACC-0000578,CUST-000356,SAFEKEEPING,GBP,LSE,GB,2026-03-12,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-07-07
ACC-0000579,CUST-000347,SAFEKEEPING,USD,NYSE,US,2022-08-01,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-05
ACC-0000580,CUST-000048,CASH,USD,NASDAQ,US,2024-10-30,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-22
ACC-0000581,CUST-000018,SEGREGATED,EUR,EURONEXT,FR,2022-10-15,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-05-15
ACC-0000582,CUST-000141,CASH,USD,NYSE,US,2022-07-13,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-23
ACC-0000583,CUST-000080,CASH,USD,NASDAQ,US,2024-07-29,RESTRICTED,LOW,Y,OPS_STANDARD,2025-01-24
ACC-0000584,CUST-000500,SEGREGATED,SGD,SGX,SG,2025-11-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-06
ACC-0000585,CUST-000294,OMNIBUS,AUD,ASX,AU,2026-03-28,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-09-27
ACC-0000586,CUST-000418,SEGREGATED,USD,NASDAQ,US,2019-12-23,CLOSED,MEDIUM,Y,OPS_STANDARD,2026-03-08
ACC-0000587,CUST-000129,CASH,USD,NYSE,US,2022-07-14,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-10
ACC-0000588,CUST-000065,SEGREGATED,GBP,LSE,GB,2022-01-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-26
ACC-0000589,CUST-000149,PLEDGE,AUD,ASX,AU,2023-04-15,ACTIVE,HIGH,Y,OPS_STANDARD,2025-12-25
ACC-0000590,CUST-000010,PLEDGE,AUD,ASX,AU,2020-08-09,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-11
ACC-0000591,CUST-000435,CASH,CAD,TSX,CA,2022-10-17,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-17
ACC-0000592,CUST-000243,SAFEKEEPING,AUD,ASX,AU,2025-12-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-30
ACC-0000593,CUST-000293,CASH,EUR,XETRA,DE,2025-10-09,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-11
ACC-0000594,CUST-000244,SAFEKEEPING,CAD,TSX,CA,2025-10-12,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-10
ACC-0000595,CUST-000244,SAFEKEEPING,CAD,TSX,CA,2025-06-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-05
ACC-0000596,CUST-000200,SAFEKEEPING,EUR,XETRA,DE,2023-03-03,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-04-24
ACC-0000597,CUST-000048,OMNIBUS,USD,NASDAQ,US,2025-06-01,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-16
ACC-0000598,CUST-000173,CASH,USD,NASDAQ,US,2026-03-10,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-05-10
ACC-0000599,CUST-000034,CASH,USD,NYSE,US,2025-11-29,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-21
ACC-0000600,CUST-000074,CASH,CAD,TSX,CA,2024-09-22,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-08
ACC-0000601,CUST-000486,SAFEKEEPING,EUR,XETRA,DE,2025-03-18,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-20
ACC-0000602,CUST-000108,CASH,JPY,TSE,JP,2026-04-28,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-28
ACC-0000603,CUST-000049,CASH,CAD,TSX,CA,2024-08-28,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-01-24
ACC-0000604,CUST-000068,CASH,GBP,LSE,GB,2025-11-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-01-16
ACC-0000605,CUST-000005,CASH,USD,NASDAQ,US,2025-09-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-29
ACC-0000606,CUST-000041,OMNIBUS,EUR,XETRA,DE,2025-04-20,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-05-10
ACC-0000607,CUST-000210,OMNIBUS,USD,NASDAQ,US,2021-08-05,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-20
ACC-0000608,CUST-000388,SAFEKEEPING,USD,NASDAQ,US,2024-09-11,DORMANT,LOW,Y,OPS_STANDARD,2025-10-23
ACC-0000609,CUST-000268,SAFEKEEPING,USD,NASDAQ,US,2025-04-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-26
ACC-0000610,CUST-000379,OMNIBUS,EUR,EURONEXT,FR,2025-07-14,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-14
ACC-0000611,CUST-000416,CASH,USD,NYSE,US,2025-04-16,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-06
ACC-0000612,CUST-000090,SEGREGATED,USD,NASDAQ,US,2024-03-29,ACTIVE,HIGH,Y,OPS_STANDARD,2026-03-02
ACC-0000613,CUST-000111,OMNIBUS,GBP,LSE,GB,2026-01-15,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-03-13
ACC-0000614,CUST-000148,SEGREGATED,USD,NASDAQ,US,2026-05-28,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-09-09
ACC-0000615,CUST-000201,CASH,USD,NASDAQ,US,2025-10-03,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-06
ACC-0000616,CUST-000249,CASH,USD,NYSE,US,2022-08-16,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-05
ACC-0000617,CUST-000228,SAFEKEEPING,USD,NYSE,US,2019-09-17,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-01-09
ACC-0000618,CUST-000181,PLEDGE,CAD,TSX,CA,2025-04-24,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-04-26
ACC-0000619,CUST-000440,PLEDGE,GBP,LSE,GB,2020-07-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-11
ACC-0000620,CUST-000119,PLEDGE,AUD,ASX,AU,2025-02-18,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-05-03
ACC-0000621,CUST-000429,PLEDGE,USD,NASDAQ,US,2026-03-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-18
ACC-0000622,CUST-000213,SEGREGATED,USD,NYSE,US,2022-04-22,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-01
ACC-0000623,CUST-000170,SEGREGATED,USD,NYSE,US,2022-09-06,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-26
ACC-0000624,CUST-000376,OMNIBUS,USD,NASDAQ,US,2024-12-28,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-06
ACC-0000625,CUST-000215,CASH,CAD,TSX,CA,2023-09-18,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-02
ACC-0000626,CUST-000408,CASH,USD,NASDAQ,US,2020-12-31,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-29
ACC-0000627,CUST-000281,PLEDGE,GBP,LSE,GB,2024-07-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-20
ACC-0000628,CUST-000392,CASH,USD,NYSE,US,2023-07-29,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-03-27
ACC-0000629,CUST-000120,OMNIBUS,AUD,ASX,AU,2023-11-07,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-30
ACC-0000630,CUST-000291,PLEDGE,USD,NYSE,US,2025-04-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-18
ACC-0000631,CUST-000276,PLEDGE,USD,NASDAQ,US,2021-02-02,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-25
ACC-0000632,CUST-000016,SAFEKEEPING,USD,NASDAQ,US,2025-10-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-01
ACC-0000633,CUST-000315,CASH,EUR,XETRA,DE,2024-04-22,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-08-21
ACC-0000634,CUST-000460,OMNIBUS,USD,NYSE,US,2023-12-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-02
ACC-0000635,CUST-000134,CASH,JPY,TSE,JP,2022-10-05,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-09-14
ACC-0000636,CUST-000181,SEGREGATED,CAD,TSX,CA,2026-04-13,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-03
ACC-0000637,CUST-000493,CASH,USD,NYSE,US,2020-07-01,DORMANT,LOW,Y,OPS_STANDARD,2026-05-03
ACC-0000638,CUST-000006,SAFEKEEPING,SGD,SGX,SG,2023-01-24,DORMANT,HIGH,Y,OPS_STANDARD,2025-09-03
ACC-0000639,CUST-000144,SEGREGATED,USD,NASDAQ,US,2022-05-16,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-10-15
ACC-0000640,CUST-000045,CASH,JPY,TSE,JP,2026-05-21,CLOSED,MEDIUM,Y,OPS_STANDARD,2025-11-05
ACC-0000641,CUST-000466,PLEDGE,GBP,LSE,GB,2026-04-22,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-27
ACC-0000642,CUST-000391,SEGREGATED,GBP,LSE,GB,2023-12-02,DORMANT,LOW,Y,OPS_STANDARD,2026-05-24
ACC-0000643,CUST-000307,SAFEKEEPING,JPY,TSE,JP,2024-03-05,DORMANT,LOW,Y,OPS_STANDARD,2025-10-10
ACC-0000644,CUST-000054,CASH,USD,NYSE,US,2020-08-23,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-11
ACC-0000645,CUST-000223,CASH,USD,NYSE,US,2017-09-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-09
ACC-0000646,CUST-000079,PLEDGE,USD,NYSE,US,2020-10-07,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-24
ACC-0000647,CUST-000004,CASH,USD,NYSE,US,2020-12-05,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-04-20
ACC-0000648,CUST-000398,CASH,USD,NYSE,US,2023-03-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-14
ACC-0000649,CUST-000464,SAFEKEEPING,AUD,ASX,AU,2025-10-28,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-01-03
ACC-0000650,CUST-000457,OMNIBUS,SGD,SGX,SG,2021-10-24,ACTIVE,HIGH,Y,OPS_STANDARD,2025-04-10
ACC-0000651,CUST-000486,SAFEKEEPING,EUR,XETRA,DE,2024-10-25,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-09-24
ACC-0000652,CUST-000113,OMNIBUS,GBP,LSE,GB,2024-11-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-29
ACC-0000653,CUST-000007,SAFEKEEPING,USD,NASDAQ,US,2025-06-04,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-02
ACC-0000654,CUST-000453,SEGREGATED,EUR,XETRA,DE,2022-12-20,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-15
ACC-0000655,CUST-000246,CASH,SGD,SGX,SG,2026-01-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-16
ACC-0000656,CUST-000164,SEGREGATED,CAD,TSX,CA,2026-04-19,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-14
ACC-0000657,CUST-000059,CASH,USD,NYSE,US,2023-08-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-29
ACC-0000658,CUST-000405,SEGREGATED,USD,NASDAQ,US,2026-04-07,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-15
ACC-0000659,CUST-000210,CASH,USD,NYSE,US,2026-03-15,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-03-21
ACC-0000660,CUST-000031,PLEDGE,EUR,EURONEXT,FR,2024-08-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-05
ACC-0000661,CUST-000055,OMNIBUS,CAD,TSX,CA,2025-02-21,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-02
ACC-0000662,CUST-000436,PLEDGE,CAD,TSX,CA,2023-08-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-04
ACC-0000663,CUST-000055,OMNIBUS,CAD,TSX,CA,2022-12-09,CLOSED,MEDIUM,Y,OPS_STANDARD,2025-01-23
ACC-0000664,CUST-000464,SEGREGATED,AUD,ASX,AU,2024-11-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-12
ACC-0000665,CUST-000352,OMNIBUS,GBP,LSE,GB,2025-06-12,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-01
ACC-0000666,CUST-000455,PLEDGE,USD,NASDAQ,US,2024-04-21,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-02-24
ACC-0000667,CUST-000143,CASH,USD,NYSE,US,2025-06-10,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-22
ACC-0000668,CUST-000429,OMNIBUS,USD,NYSE,US,2024-06-14,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-14
ACC-0000669,CUST-000037,CASH,EUR,XETRA,DE,2025-11-11,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-17
ACC-0000670,CUST-000394,CASH,CAD,TSX,CA,2026-05-13,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-03-27
ACC-0000671,CUST-000088,SAFEKEEPING,AUD,ASX,AU,2024-04-06,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-07-20
ACC-0000672,CUST-000038,SAFEKEEPING,USD,NYSE,US,2026-04-01,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-15
ACC-0000673,CUST-000396,PLEDGE,AUD,ASX,AU,2024-09-30,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-19
ACC-0000674,CUST-000377,SAFEKEEPING,USD,NASDAQ,US,2021-10-19,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-08
ACC-0000675,CUST-000311,SEGREGATED,USD,NASDAQ,US,2024-06-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-12
ACC-0000676,CUST-000143,SEGREGATED,USD,NYSE,US,2026-02-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-19
ACC-0000677,CUST-000198,CASH,USD,NYSE,US,2025-11-21,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-05-27
ACC-0000678,CUST-000456,SEGREGATED,USD,NASDAQ,US,2022-06-01,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-05-11
ACC-0000679,CUST-000478,CASH,GBP,LSE,GB,2023-06-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-20
ACC-0000680,CUST-000006,OMNIBUS,SGD,SGX,SG,2021-04-19,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-01-20
ACC-0000681,CUST-000200,SAFEKEEPING,EUR,XETRA,DE,2020-09-10,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-02-02
ACC-0000682,CUST-000423,SAFEKEEPING,USD,NASDAQ,US,2020-01-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-03
ACC-0000683,CUST-000481,PLEDGE,USD,NYSE,US,2025-06-17,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-04
ACC-0000684,CUST-000429,CASH,USD,NYSE,US,2022-02-15,RESTRICTED,LOW,Y,OPS_STANDARD,2025-04-06
ACC-0000685,CUST-000312,OMNIBUS,USD,NASDAQ,US,2017-04-24,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-02-06
ACC-0000686,CUST-000186,SEGREGATED,JPY,TSE,JP,2020-03-05,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-12-26
ACC-0000687,CUST-000449,OMNIBUS,EUR,XETRA,DE,2023-03-17,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-05
ACC-0000688,CUST-000275,CASH,USD,NASDAQ,US,2021-02-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-20
ACC-0000689,CUST-000002,SEGREGATED,GBP,LSE,GB,2024-12-15,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-02
ACC-0000690,CUST-000373,CASH,EUR,XETRA,DE,2023-08-19,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-06-15
ACC-0000691,CUST-000019,CASH,USD,NASDAQ,US,2022-02-21,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-12-09
ACC-0000692,CUST-000268,SAFEKEEPING,USD,NYSE,US,2023-09-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-22
ACC-0000693,CUST-000233,SAFEKEEPING,USD,NYSE,US,2023-05-01,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-01
ACC-0000694,CUST-000247,CASH,USD,NASDAQ,US,2022-09-07,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-24
ACC-0000695,CUST-000142,OMNIBUS,GBP,LSE,GB,2025-10-26,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-05
ACC-0000696,CUST-000334,PLEDGE,GBP,LSE,GB,2019-07-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-05
ACC-0000697,CUST-000283,CASH,EUR,EURONEXT,FR,2018-08-31,CLOSED,MEDIUM,Y,OPS_STANDARD,2026-03-29
ACC-0000698,CUST-000057,SAFEKEEPING,GBP,LSE,GB,2025-10-17,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-20
ACC-0000699,CUST-000091,PLEDGE,USD,NYSE,US,2026-03-16,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-11-12
ACC-0000700,CUST-000005,SAFEKEEPING,USD,NYSE,US,2025-06-20,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-19
ACC-0000701,CUST-000195,PLEDGE,CAD,TSX,CA,2024-08-24,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-28
ACC-0000702,CUST-000001,SAFEKEEPING,AUD,ASX,AU,2025-10-17,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-31
ACC-0000703,CUST-000231,OMNIBUS,GBP,LSE,GB,2022-06-16,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-25
ACC-0000704,CUST-000195,PLEDGE,CAD,TSX,CA,2025-01-18,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-21
ACC-0000705,CUST-000370,OMNIBUS,CAD,TSX,CA,2021-12-23,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-20
ACC-0000706,CUST-000014,SEGREGATED,USD,NASDAQ,US,2024-06-29,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-01-25
ACC-0000707,CUST-000139,SEGREGATED,USD,NASDAQ,US,2025-08-15,ACTIVE,HIGH,Y,OPS_STANDARD,2025-12-08
ACC-0000708,CUST-000107,SEGREGATED,JPY,TSE,JP,2022-12-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-06
ACC-0000709,CUST-000450,CASH,EUR,EURONEXT,FR,2023-12-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-16
ACC-0000710,CUST-000068,OMNIBUS,GBP,LSE,GB,2024-08-27,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-06-28
ACC-0000711,CUST-000363,PLEDGE,EUR,XETRA,DE,2026-01-06,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-06-18
ACC-0000712,CUST-000218,PLEDGE,USD,NASDAQ,US,2026-02-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-03-04
ACC-0000713,CUST-000230,CASH,USD,NYSE,US,2023-11-29,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-23
ACC-0000714,CUST-000338,SEGREGATED,EUR,EURONEXT,FR,2024-06-16,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-06-05
ACC-0000715,CUST-000103,SAFEKEEPING,USD,NASDAQ,US,2023-10-11,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-24
ACC-0000716,CUST-000388,CASH,USD,NASDAQ,US,2026-04-06,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-02
ACC-0000717,CUST-000417,OMNIBUS,USD,NASDAQ,US,2024-10-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-11
ACC-0000718,CUST-000146,SEGREGATED,USD,NYSE,US,2021-07-31,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-04-10
ACC-0000719,CUST-000225,PLEDGE,AUD,ASX,AU,2022-08-17,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-25
ACC-0000720,CUST-000157,SEGREGATED,USD,NASDAQ,US,2024-07-01,ACTIVE,HIGH,Y,OPS_STANDARD,2025-05-15
ACC-0000721,CUST-000161,CASH,USD,NASDAQ,US,2022-07-20,DORMANT,LOW,Y,OPS_STANDARD,2025-04-23
ACC-0000722,CUST-000188,SAFEKEEPING,USD,NYSE,US,2025-10-07,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-22
ACC-0000723,CUST-000491,SEGREGATED,EUR,XETRA,DE,2020-04-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-26
ACC-0000724,CUST-000426,SEGREGATED,USD,NASDAQ,US,2020-09-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-08
ACC-0000725,CUST-000171,SAFEKEEPING,USD,NASDAQ,US,2020-09-29,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-02-19
ACC-0000726,CUST-000399,CASH,JPY,TSE,JP,2026-04-01,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-12
ACC-0000727,CUST-000136,PLEDGE,AUD,ASX,AU,2020-01-10,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-08-13
ACC-0000728,CUST-000121,PLEDGE,GBP,LSE,GB,2022-11-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-26
ACC-0000729,CUST-000080,SEGREGATED,USD,NYSE,US,2023-09-22,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-27
ACC-0000730,CUST-000347,SAFEKEEPING,USD,NYSE,US,2023-01-27,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-07
ACC-0000731,CUST-000470,CASH,USD,NYSE,US,2026-05-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-11
ACC-0000732,CUST-000462,PLEDGE,CAD,TSX,CA,2024-03-18,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-15
ACC-0000733,CUST-000124,PLEDGE,USD,NASDAQ,US,2025-08-01,DORMANT,LOW,Y,OPS_STANDARD,2026-01-29
ACC-0000734,CUST-000256,OMNIBUS,CAD,TSX,CA,2018-10-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-11
ACC-0000735,CUST-000074,SAFEKEEPING,CAD,TSX,CA,2025-08-22,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-05-07
ACC-0000736,CUST-000388,CASH,USD,NASDAQ,US,2026-04-11,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-05-15
ACC-0000737,CUST-000491,SEGREGATED,EUR,XETRA,DE,2022-11-16,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-04-17
ACC-0000738,CUST-000147,OMNIBUS,CAD,TSX,CA,2017-07-18,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-08-15
ACC-0000739,CUST-000124,CASH,USD,NYSE,US,2021-02-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-14
ACC-0000740,CUST-000368,OMNIBUS,USD,NASDAQ,US,2023-07-01,ACTIVE,HIGH,Y,OPS_STANDARD,2025-10-15
ACC-0000741,CUST-000283,SAFEKEEPING,EUR,EURONEXT,FR,2018-10-17,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-28
ACC-0000742,CUST-000232,SAFEKEEPING,USD,NYSE,US,2025-01-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-27
ACC-0000743,CUST-000070,SAFEKEEPING,USD,NYSE,US,2025-07-13,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-12-07
ACC-0000744,CUST-000256,SAFEKEEPING,CAD,TSX,CA,2025-09-24,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-11
ACC-0000745,CUST-000337,SAFEKEEPING,USD,NYSE,US,2026-01-30,ACTIVE,HIGH,Y,OPS_STANDARD,2025-04-04
ACC-0000746,CUST-000075,PLEDGE,GBP,LSE,GB,2021-03-05,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-06-28
ACC-0000747,CUST-000424,OMNIBUS,USD,NASDAQ,US,2023-02-12,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-03
ACC-0000748,CUST-000305,SEGREGATED,GBP,LSE,GB,2023-02-07,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-01-14
ACC-0000749,CUST-000491,SEGREGATED,EUR,XETRA,DE,2023-05-23,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-01
ACC-0000750,CUST-000364,CASH,JPY,TSE,JP,2019-11-07,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-01-21
ACC-0000751,CUST-000206,CASH,GBP,LSE,GB,2026-01-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-11-09
ACC-0000752,CUST-000473,PLEDGE,GBP,LSE,GB,2024-03-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-02
ACC-0000753,CUST-000458,CASH,USD,NASDAQ,US,2025-02-28,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-08-07
ACC-0000754,CUST-000053,PLEDGE,USD,NASDAQ,US,2022-05-08,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-12
ACC-0000755,CUST-000375,OMNIBUS,USD,NYSE,US,2024-09-19,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-07-16
ACC-0000756,CUST-000059,CASH,USD,NYSE,US,2022-04-30,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-06-19
ACC-0000757,CUST-000101,PLEDGE,EUR,XETRA,DE,2021-10-17,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-03-23
ACC-0000758,CUST-000453,CASH,EUR,XETRA,DE,2025-11-14,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-24
ACC-0000759,CUST-000426,CASH,USD,NYSE,US,2023-02-12,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2026-04-09
ACC-0000760,CUST-000174,PLEDGE,GBP,LSE,GB,2025-05-05,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-24
