break_id,account_id,customer_id,security_id,break_type,break_reason,break_amount,currency,break_status,created_ts,age_hours,material_break_flag,assigned_team,owner_id,policy_id,policy_version_expected,source_system
BRK-0001340,ACC-0000378,CUST-000332,SEC-000010,CORPORATE_ACTION,FX_RATE_DIFFERENCE,-742.75,EUR,INVESTIGATING,2026-07-08T16:52:04,303,Y,RECON_POSITION,REC-059,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001341,ACC-0000731,CUST-000470,SEC-000226,POSITION,EXTERNAL_STATEMENT_MISMATCH,153.38,USD,OPEN,2026-06-15T10:17:52,861,Y,RECON_POSITION,REC-006,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001342,ACC-0000368,CUST-000250,,CASH,TIMING_DIFFERENCE,62.64,GBP,OPEN,2026-04-15T00:56:26,2335,Y,RECON_CASH,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001343,ACC-0000377,CUST-000090,SEC-000250,NAV,UNMATCHED_CORPORATE_ACTION,301.87,USD,RESOLVED,2026-06-27T20:47:36,563,Y,RECON_POSITION,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001344,ACC-0000094,CUST-000452,SEC-000036,FX,EXTERNAL_STATEMENT_MISMATCH,-207.28,USD,RESOLVED,2026-04-12T22:34:19,2385,Y,RECON_POSITION,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001345,ACC-0000577,CUST-000442,SEC-000301,POSITION,TIMING_DIFFERENCE,-363.01,GBP,INVESTIGATING,2026-07-11T01:09:41,246,Y,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001346,ACC-0000534,CUST-000396,SEC-000359,FEE,EXTERNAL_STATEMENT_MISMATCH,-230.55,AUD,INVESTIGATING,2026-07-09T11:19:12,284,Y,RECON_POSITION,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001347,ACC-0000335,CUST-000418,SEC-000116,POSITION,FX_RATE_DIFFERENCE,-430.88,USD,INVESTIGATING,2026-04-12T02:21:17,2405,Y,RECON_POSITION,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001348,ACC-0000805,CUST-000038,SEC-000168,POSITION,MISSING_BOOKING,-225.77,USD,OPEN,2026-05-11T00:41:19,1711,Y,RECON_POSITION,REC-023,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001349,ACC-0000251,CUST-000338,SEC-000039,POSITION,PRICE_DIFFERENCE,48.07,EUR,RESOLVED,2026-04-21T06:56:21,2185,N,RECON_POSITION,REC-029,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001350,ACC-0000885,CUST-000303,,CASH,MISSING_BOOKING,-118.07,SGD,OPEN,2026-05-06T02:44:57,1829,Y,RECON_CASH,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001351,ACC-0000144,CUST-000458,,CASH,TIMING_DIFFERENCE,848.30,USD,PENDING_EXTERNAL,2026-05-16T23:15:27,1568,Y,RECON_CASH,REC-010,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001352,ACC-0000191,CUST-000211,,CASH,EXTERNAL_STATEMENT_MISMATCH,-145.29,EUR,RESOLVED,2026-06-03T17:37:22,1142,Y,RECON_CASH,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001353,ACC-0000385,CUST-000402,SEC-000449,NAV,FX_RATE_DIFFERENCE,277.69,USD,PENDING_EXTERNAL,2026-07-09T22:13:19,273,Y,RECON_POSITION,REC-001,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001354,ACC-0000517,CUST-000411,,CASH,DUPLICATE_BOOKING,129.84,USD,PENDING_EXTERNAL,2026-07-11T11:24:23,236,Y,RECON_CASH,REC-020,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001355,ACC-0000968,CUST-000272,SEC-000135,FX,PRICE_DIFFERENCE,55.11,EUR,INVESTIGATING,2026-04-06T15:18:45,2536,Y,RECON_POSITION,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001356,ACC-0000996,CUST-000332,SEC-000462,POSITION,TIMING_DIFFERENCE,-325.15,EUR,OPEN,2026-06-19T13:39:33,762,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001357,ACC-0000091,CUST-000265,,CASH,MISSING_BOOKING,-38.02,USD,PENDING_EXTERNAL,2026-06-15T22:57:18,849,N,RECON_CASH,REC-055,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001358,ACC-0000871,CUST-000401,SEC-000157,POSITION,PRICE_DIFFERENCE,506.08,USD,ESCALATED,2026-04-01T17:35:06,2654,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001359,ACC-0000671,CUST-000088,SEC-000472,POSITION,EXTERNAL_STATEMENT_MISMATCH,-60.63,AUD,RESOLVED,2026-04-12T20:54:15,2387,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001360,ACC-0000778,CUST-000304,SEC-000131,POSITION,MISSING_BOOKING,75.04,USD,INVESTIGATING,2026-05-12T04:48:58,1683,Y,RECON_POSITION,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001361,ACC-0000854,CUST-000463,SEC-000345,POSITION,UNMATCHED_CORPORATE_ACTION,-320.53,USD,PENDING_EXTERNAL,2026-05-25T01:13:20,1374,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001362,ACC-0000603,CUST-000049,,CASH,EXTERNAL_STATEMENT_MISMATCH,25.47,CAD,PENDING_EXTERNAL,2026-05-21T13:44:22,1458,N,RECON_CASH,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001363,ACC-0000960,CUST-000177,,CASH,FX_RATE_DIFFERENCE,-34.27,AUD,INVESTIGATING,2026-04-25T20:46:02,2075,N,RECON_CASH,REC-039,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001364,ACC-0000024,CUST-000392,SEC-000268,POSITION,UNMATCHED_CORPORATE_ACTION,402.12,USD,INVESTIGATING,2026-05-28T01:30:07,1302,Y,RECON_POSITION,REC-018,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001365,ACC-0000244,CUST-000163,,CASH,EXTERNAL_STATEMENT_MISMATCH,1540.81,EUR,RESOLVED,2026-07-17T13:29:21,90,Y,RECON_CASH,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001366,ACC-0000358,CUST-000141,,CASH,FX_RATE_DIFFERENCE,-65.60,USD,INVESTIGATING,2026-04-27T07:33:19,2040,Y,RECON_CASH,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001367,ACC-0000235,CUST-000463,SEC-000406,POSITION,EXTERNAL_STATEMENT_MISMATCH,-48.85,USD,OPEN,2026-06-27T16:22:35,567,N,RECON_POSITION,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001368,ACC-0000236,CUST-000116,,CASH,TIMING_DIFFERENCE,-955.10,CAD,INVESTIGATING,2026-05-26T18:16:21,1333,Y,RECON_CASH,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001369,ACC-0000437,CUST-000496,,CASH,MISSING_BOOKING,338.01,USD,RESOLVED,2026-06-05T05:14:46,1106,Y,RECON_CASH,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001370,ACC-0000496,CUST-000342,,CASH,TIMING_DIFFERENCE,164.69,SGD,RESOLVED,2026-04-08T12:39:07,2491,Y,RECON_CASH,REC-036,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001371,ACC-0000919,CUST-000413,SEC-000017,FEE,PRICE_DIFFERENCE,-132.66,JPY,OPEN,2026-06-03T12:15:59,1147,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001372,ACC-0000531,CUST-000135,,CASH,PRICE_DIFFERENCE,-874.25,USD,INVESTIGATING,2026-04-11T16:52:17,2415,Y,RECON_CASH,REC-032,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001373,ACC-0000071,CUST-000433,SEC-000500,NAV,PRICE_DIFFERENCE,324.12,CAD,RESOLVED,2026-07-08T10:16:37,309,Y,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001374,ACC-0000614,CUST-000148,SEC-000302,FX,TIMING_DIFFERENCE,-56.75,USD,RESOLVED,2026-06-15T04:09:39,867,Y,RECON_POSITION,REC-014,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001375,ACC-0000610,CUST-000379,SEC-000028,NAV,UNMATCHED_CORPORATE_ACTION,117.62,EUR,OPEN,2026-06-06T15:48:14,1072,Y,RECON_POSITION,REC-042,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001376,ACC-0000372,CUST-000405,SEC-000373,NAV,UNMATCHED_CORPORATE_ACTION,441.72,USD,INVESTIGATING,2026-06-17T12:37:36,811,Y,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001377,ACC-0000125,CUST-000469,SEC-000467,POSITION,MISSING_BOOKING,-397.56,SGD,RESOLVED,2026-06-28T18:58:18,541,Y,RECON_POSITION,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001378,ACC-0000846,CUST-000095,SEC-000369,POSITION,DUPLICATE_BOOKING,-177.76,GBP,OPEN,2026-05-04T08:57:07,1871,Y,RECON_POSITION,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001379,ACC-0000233,CUST-000001,SEC-000405,POSITION,TIMING_DIFFERENCE,-10.82,AUD,RESOLVED,2026-05-08T07:43:18,1776,N,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001380,ACC-0000913,CUST-000492,,CASH,FX_RATE_DIFFERENCE,-125.25,USD,OPEN,2026-04-10T03:27:51,2452,Y,RECON_CASH,REC-041,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001381,ACC-0000341,CUST-000409,,CASH,PRICE_DIFFERENCE,-504.16,USD,INVESTIGATING,2026-07-11T21:21:50,226,Y,RECON_CASH,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001382,ACC-0000974,CUST-000374,,CASH,PRICE_DIFFERENCE,66.83,USD,OPEN,2026-07-06T22:31:57,345,Y,RECON_CASH,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001383,ACC-0000067,CUST-000335,,CASH,DUPLICATE_BOOKING,83.52,USD,OPEN,2026-06-06T13:17:05,1074,Y,RECON_CASH,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001384,ACC-0000426,CUST-000336,SEC-000069,POSITION,PRICE_DIFFERENCE,142.79,USD,ESCALATED,2026-05-09T23:12:28,1736,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001385,ACC-0000361,CUST-000033,SEC-000331,POSITION,FX_RATE_DIFFERENCE,81.70,USD,INVESTIGATING,2026-05-13T01:37:35,1662,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001386,ACC-0000209,CUST-000462,SEC-000320,POSITION,TIMING_DIFFERENCE,-25.88,CAD,INVESTIGATING,2026-06-16T13:44:07,834,N,RECON_POSITION,REC-037,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001387,ACC-0000611,CUST-000416,SEC-000266,NAV,DUPLICATE_BOOKING,-42.75,USD,RESOLVED,2026-04-04T13:04:17,2586,N,RECON_POSITION,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001388,ACC-0000898,CUST-000356,,CASH,MISSING_BOOKING,-61.51,GBP,RESOLVED,2026-04-14T05:06:41,2354,Y,RECON_CASH,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001389,ACC-0000679,CUST-000478,,CASH,MISSING_BOOKING,2210.41,GBP,OPEN,2026-07-15T09:17:22,142,Y,RECON_CASH,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001390,ACC-0000774,CUST-000051,,CASH,FX_RATE_DIFFERENCE,533.70,EUR,OPEN,2026-07-18T02:07:41,77,Y,RECON_CASH,REC-051,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001391,ACC-0000333,CUST-000411,SEC-000147,POSITION,DUPLICATE_BOOKING,23.99,USD,PENDING_EXTERNAL,2026-07-18T23:41:54,56,N,RECON_POSITION,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001392,ACC-0000675,CUST-000311,,CASH,TIMING_DIFFERENCE,12.60,USD,OPEN,2026-04-04T09:37:04,2590,N,RECON_CASH,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001393,ACC-0000721,CUST-000161,SEC-000428,POSITION,MISSING_BOOKING,-84.23,USD,RESOLVED,2026-05-26T22:48:47,1329,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001394,ACC-0000674,CUST-000377,,CASH,FX_RATE_DIFFERENCE,210.31,USD,INVESTIGATING,2026-04-17T07:37:29,2280,Y,RECON_CASH,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001395,ACC-0000283,CUST-000414,SEC-000359,POSITION,TIMING_DIFFERENCE,-141.42,AUD,INVESTIGATING,2026-05-20T01:16:07,1494,Y,RECON_POSITION,REC-022,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001396,ACC-0000371,CUST-000425,SEC-000080,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,73.48,USD,RESOLVED,2026-04-07T10:09:36,2517,Y,RECON_POSITION,REC-034,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001397,ACC-0000638,CUST-000006,,CASH,MISSING_BOOKING,72.33,SGD,INVESTIGATING,2026-05-26T06:04:09,1345,Y,RECON_CASH,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001398,ACC-0000520,CUST-000258,SEC-000469,NAV,PRICE_DIFFERENCE,151.89,JPY,PENDING_EXTERNAL,2026-06-23T12:30:08,667,Y,RECON_POSITION,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001399,ACC-0000157,CUST-000462,SEC-000106,POSITION,MISSING_BOOKING,102.09,CAD,INVESTIGATING,2026-05-06T07:42:27,1824,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001400,ACC-0000795,CUST-000243,SEC-000324,FEE,MISSING_BOOKING,-352.19,AUD,RESOLVED,2026-05-01T07:55:50,1944,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001401,ACC-0000522,CUST-000056,SEC-000284,CORPORATE_ACTION,FX_RATE_DIFFERENCE,446.61,USD,PENDING_EXTERNAL,2026-07-17T05:43:51,98,Y,RECON_POSITION,REC-024,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001402,ACC-0000714,CUST-000338,SEC-000399,NAV,MISSING_BOOKING,74.21,EUR,PENDING_EXTERNAL,2026-06-24T17:03:14,638,Y,RECON_POSITION,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001403,ACC-0000525,CUST-000470,,CASH,DUPLICATE_BOOKING,-224.13,USD,INVESTIGATING,2026-06-16T06:39:43,841,Y,RECON_CASH,REC-005,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001404,ACC-0000240,CUST-000098,,CASH,FX_RATE_DIFFERENCE,9.44,GBP,RESOLVED,2026-06-23T13:57:09,666,N,RECON_CASH,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001405,ACC-0000320,CUST-000437,SEC-000172,FX,DUPLICATE_BOOKING,32.70,USD,INVESTIGATING,2026-05-22T05:44:03,1442,N,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001406,ACC-0000965,CUST-000472,SEC-000046,POSITION,EXTERNAL_STATEMENT_MISMATCH,-133.00,GBP,RESOLVED,2026-07-07T01:05:18,342,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001407,ACC-0000470,CUST-000421,SEC-000005,POSITION,DUPLICATE_BOOKING,153.14,EUR,RESOLVED,2026-07-09T13:41:39,282,Y,RECON_POSITION,REC-045,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001408,ACC-0000794,CUST-000055,SEC-000199,CORPORATE_ACTION,TIMING_DIFFERENCE,-209.72,CAD,RESOLVED,2026-07-19T23:08:27,32,Y,RECON_POSITION,REC-056,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001409,ACC-0000482,CUST-000288,SEC-000052,FX,PRICE_DIFFERENCE,-132.56,GBP,INVESTIGATING,2026-07-17T21:35:46,82,Y,RECON_POSITION,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001410,ACC-0000622,CUST-000213,SEC-000002,POSITION,MISSING_BOOKING,113.25,USD,RESOLVED,2026-07-11T00:07:02,247,Y,RECON_POSITION,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001411,ACC-0000501,CUST-000224,SEC-000148,CORPORATE_ACTION,PRICE_DIFFERENCE,-39.38,USD,RESOLVED,2026-05-14T01:50:55,1638,N,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001412,ACC-0000748,CUST-000305,SEC-000097,CORPORATE_ACTION,FX_RATE_DIFFERENCE,258.16,GBP,PENDING_EXTERNAL,2026-07-16T01:12:58,126,Y,RECON_POSITION,REC-004,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001413,ACC-0000439,CUST-000341,SEC-000397,FX,TIMING_DIFFERENCE,-1589.24,USD,INVESTIGATING,2026-06-10T02:14:12,989,Y,RECON_POSITION,REC-050,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001414,ACC-0000738,CUST-000147,SEC-000394,POSITION,FX_RATE_DIFFERENCE,-143.75,CAD,INVESTIGATING,2026-04-27T11:49:18,2036,Y,RECON_POSITION,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001415,ACC-0000742,CUST-000232,,CASH,EXTERNAL_STATEMENT_MISMATCH,-565.96,USD,PENDING_EXTERNAL,2026-05-29T21:41:38,1258,Y,RECON_CASH,REC-031,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001416,ACC-0000696,CUST-000334,SEC-000198,FX,UNMATCHED_CORPORATE_ACTION,-382.76,GBP,PENDING_EXTERNAL,2026-06-03T23:23:38,1136,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001417,ACC-0000447,CUST-000025,SEC-000104,NAV,EXTERNAL_STATEMENT_MISMATCH,-277.06,USD,INVESTIGATING,2026-04-01T17:35:41,2654,Y,RECON_POSITION,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001418,ACC-0000264,CUST-000360,,CASH,UNMATCHED_CORPORATE_ACTION,102.92,AUD,PENDING_EXTERNAL,2026-06-07T20:46:55,1043,Y,RECON_CASH,REC-060,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001419,ACC-0000734,CUST-000256,SEC-000442,POSITION,MISSING_BOOKING,31.13,CAD,PENDING_EXTERNAL,2026-05-17T17:21:36,1550,N,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001420,ACC-0000890,CUST-000087,,CASH,MISSING_BOOKING,621.98,EUR,INVESTIGATING,2026-04-25T20:49:23,2075,Y,RECON_CASH,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001421,ACC-0000038,CUST-000045,SEC-000016,POSITION,DUPLICATE_BOOKING,-120.40,JPY,RESOLVED,2026-04-02T21:51:45,2626,Y,RECON_POSITION,REC-013,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001422,ACC-0000793,CUST-000090,,CASH,FX_RATE_DIFFERENCE,645.90,USD,INVESTIGATING,2026-07-20T01:39:56,30,Y,RECON_CASH,REC-007,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001423,ACC-0000260,CUST-000366,SEC-000211,CORPORATE_ACTION,PRICE_DIFFERENCE,-199.31,USD,RESOLVED,2026-04-02T18:56:06,2629,Y,RECON_POSITION,REC-002,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001424,ACC-0000936,CUST-000075,,CASH,MISSING_BOOKING,-2102.78,GBP,RESOLVED,2026-05-10T02:49:42,1733,Y,RECON_CASH,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001425,ACC-0000702,CUST-000001,SEC-000227,CORPORATE_ACTION,FX_RATE_DIFFERENCE,-136.40,AUD,RESOLVED,2026-06-08T02:50:50,1037,Y,RECON_POSITION,REC-026,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001426,ACC-0000902,CUST-000483,SEC-000428,FX,PRICE_DIFFERENCE,119.01,USD,RESOLVED,2026-06-18T14:41:44,785,Y,RECON_POSITION,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001427,ACC-0000387,CUST-000014,,CASH,PRICE_DIFFERENCE,272.33,USD,RESOLVED,2026-05-05T15:40:27,1840,Y,RECON_CASH,REC-008,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001428,ACC-0000303,CUST-000266,,CASH,EXTERNAL_STATEMENT_MISMATCH,675.67,GBP,INVESTIGATING,2026-05-10T11:13:28,1724,Y,RECON_CASH,REC-030,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001429,ACC-0000570,CUST-000160,SEC-000377,CORPORATE_ACTION,EXTERNAL_STATEMENT_MISMATCH,14.50,JPY,OPEN,2026-06-10T23:03:11,968,N,RECON_POSITION,REC-019,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001430,ACC-0000372,CUST-000405,SEC-000435,FEE,PRICE_DIFFERENCE,-217.66,USD,RESOLVED,2026-05-29T14:18:59,1265,Y,RECON_POSITION,REC-047,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001431,ACC-0000209,CUST-000462,SEC-000049,FX,UNMATCHED_CORPORATE_ACTION,-234.15,CAD,OPEN,2026-06-23T14:26:18,665,Y,RECON_POSITION,REC-009,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001432,ACC-0000093,CUST-000325,SEC-000238,NAV,UNMATCHED_CORPORATE_ACTION,-165.97,USD,OPEN,2026-07-18T22:05:47,57,Y,RECON_POSITION,REC-049,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001433,ACC-0000738,CUST-000147,SEC-000357,CORPORATE_ACTION,UNMATCHED_CORPORATE_ACTION,67.39,CAD,RESOLVED,2026-05-11T06:34:31,1705,Y,RECON_POSITION,REC-016,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001434,ACC-0000944,CUST-000443,SEC-000363,CORPORATE_ACTION,DUPLICATE_BOOKING,-30.08,SGD,ESCALATED,2026-04-02T21:54:05,2626,N,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001435,ACC-0000997,CUST-000073,SEC-000289,FX,PRICE_DIFFERENCE,284.87,SGD,INVESTIGATING,2026-05-03T01:50:41,1902,Y,RECON_POSITION,REC-044,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001436,ACC-0000109,CUST-000065,SEC-000143,FEE,TIMING_DIFFERENCE,76.21,GBP,RESOLVED,2026-05-28T21:44:45,1282,Y,RECON_POSITION,REC-012,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001437,ACC-0000564,CUST-000390,SEC-000119,POSITION,TIMING_DIFFERENCE,-530.50,JPY,OPEN,2026-04-03T06:39:35,2617,Y,RECON_POSITION,REC-021,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001438,ACC-0000024,CUST-000392,,CASH,MISSING_BOOKING,1585.89,USD,OPEN,2026-07-07T13:16:20,330,Y,RECON_CASH,REC-017,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001439,ACC-0000166,CUST-000364,SEC-000497,NAV,MISSING_BOOKING,-48.00,JPY,OPEN,2026-06-21T17:03:12,710,N,RECON_POSITION,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001440,ACC-0000798,CUST-000123,SEC-000037,FX,DUPLICATE_BOOKING,-375.38,USD,INVESTIGATING,2026-07-18T14:17:51,65,Y,RECON_POSITION,REC-027,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001441,ACC-0000683,CUST-000481,SEC-000117,POSITION,TIMING_DIFFERENCE,220.91,USD,RESOLVED,2026-04-17T19:40:46,2268,Y,RECON_POSITION,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001442,ACC-0000249,CUST-000093,,CASH,TIMING_DIFFERENCE,-109.93,USD,RESOLVED,2026-04-06T22:10:20,2529,Y,RECON_CASH,REC-035,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001443,ACC-0000349,CUST-000056,SEC-000439,NAV,MISSING_BOOKING,-826.94,USD,PENDING_EXTERNAL,2026-05-05T08:13:08,1847,Y,RECON_POSITION,REC-033,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001444,ACC-0000583,CUST-000080,SEC-000163,POSITION,EXTERNAL_STATEMENT_MISMATCH,105.87,USD,RESOLVED,2026-05-29T14:35:52,1265,Y,RECON_POSITION,REC-053,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001445,ACC-0000066,CUST-000310,,CASH,PRICE_DIFFERENCE,-71.98,EUR,INVESTIGATING,2026-04-09T02:46:07,2477,Y,RECON_CASH,REC-003,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001446,ACC-0000254,CUST-000284,SEC-000325,NAV,MISSING_BOOKING,85.17,USD,RESOLVED,2026-05-23T18:32:05,1405,Y,RECON_POSITION,REC-046,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001447,ACC-0000709,CUST-000450,,CASH,UNMATCHED_CORPORATE_ACTION,131.32,EUR,PENDING_EXTERNAL,2026-04-04T15:37:03,2584,Y,RECON_CASH,REC-038,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001448,ACC-0000137,CUST-000475,,CASH,EXTERNAL_STATEMENT_MISMATCH,-49.33,USD,INVESTIGATING,2026-07-05T05:21:48,386,N,RECON_CASH,REC-052,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001449,ACC-0000663,CUST-000055,,CASH,DUPLICATE_BOOKING,52.88,CAD,RESOLVED,2026-07-16T14:08:31,113,Y,RECON_CASH,REC-054,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001450,ACC-0000996,CUST-000332,,CASH,PRICE_DIFFERENCE,59.43,EUR,RESOLVED,2026-04-06T01:40:22,2550,Y,RECON_CASH,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
BRK-0001451,ACC-0000585,CUST-000294,SEC-000145,POSITION,DUPLICATE_BOOKING,-500.03,AUD,INVESTIGATING,2026-06-22T22:48:32,681,Y,RECON_POSITION,REC-011,POL-REC-001,3.0,RECON_CONTROL_CENTER
